央视,#genre#
甘肃卫视,http://192.168.1.1:8888/rtp/239.3.1.49:8188#http://192.168.1.1:8888/rtp/239.3.1.49:8188#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8#http://39.134.39.39/PLTV/88888888/224/3221226240/index.m3u8#http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=142&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000017827/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=1000000002000017827&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=1000000002000017827&owchid=ystenlive&owsid=3559181598872161051&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahOwSTJYAx4i6uIykCO63vhY%2FktE%2BS3IgniSbXmGjLMOD729x%2FTW2VxqEk2H3q9ITO5S%2FogwqRjJZl%2BVXY6uV1xq#http://live.hcs.cmvideo.cn:8088/envivo_v/2018/SD/gansu/1000/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225724/index.m3u8
广东南方卫视,http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000011619/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=1000000002000011619&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=1000000002000011619&owchid=ystenlive&owsid=4723521598873087335&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahOwSTJYAx4i6uIykCO63vhYtRd6JpL4TsX32MI%2FLVmVb4ta%2FzzuQOPL%2F9ZFEXpezku9I5n5tshfRmPwzwN8oGd7
广东卫视,http://192.168.1.1:8888/rtp/239.3.1.142:8048#http://192.168.1.1:8888/rtp/239.3.1.38:8132#http://192.168.1.1:8888/rtp/239.3.1.142:8048#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225736/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226225/index.m3u8#http://61.163.111.46/cache.ott.wasulive.itv.cmvideo.cn:80/000000001000/1000000001000014176/index.m3u8?stbId=fd70393a6184f9191d18a43a6b93d434&channel-id=ystenlive&Contentid=1000000001000014176&authCode=3a&mos=jbjhhzstsl&livemode=1&version=1.0&owaccmark=1000000001000014176&owchid=ystenlive&owsid=9626331598792029066&AuthInfo=HfCewJcMqpjVctQ6ok0YwKItWeijqpNB6sY2Y7iLPt7mpKc81lPaQdDAcUBOgd1bKboENgKZE42RZQXdBkHzogat9ARXZSBg5l5u5q4LzSBFW%2FqoKq%2BqCYm7phvKFo52#http://live.hcs.cmvideo.cn:8088/ws_w/2018/gdws/gdws711/1000/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225742/index.m3u8
广东珠江卫视,http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000004000011655/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=1000000004000011655&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=1000000004000011655&owchid=ystenlive&owsid=1469871598873022505&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahOwSTJYAx4i6uIykCO63vhYAoimuKjwx8oiF975ohHwH9ai0bIwmxTCEAh9bIONXSB3dbhD9elkbeAF79R08m6I
广西卫视,http://192.168.1.1:8888/rtp/239.3.1.39:8300#http://192.168.1.1:8888/rtp/239.3.1.39:8300#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225622/index.m3u8#http://39.130.215.158:6610/gitv_live/G_GUANGXI-HD/G_GUANGXI-HD.m3u8#http://223.110.247.161:6610/gitv/live1/GXWS/GXWS#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000019837/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=1000000002000019837&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=1000000002000019837&owchid=ystenlive&owsid=5565981598872092398&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahOwSTJYAx4i6uIykCO63vhYv5zsa0v5lQRvHTB2oo70ck4cSBtQi9djPVTbK6HUBdEgnAJfV4yYQW14hbGRoPnd#http://live.hcs.cmvideo.cn:8088/wd-guangxiwssd-600/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225731/index.m3u8
贵州卫视,http://192.168.1.1:8888/rtp/239.3.1.149:8076#http://192.168.1.1:8888/rtp/239.3.1.31:8120#http://192.168.1.1:8888/rtp/239.3.1.149:8076#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225626/index.m3u8#http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=41&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1#http://112.50.243.4/PLTV/88888888/224/3221226827/1.m3u8#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000003169/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=1000000002000003169&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=1000000002000003169&owchid=ystenlive&owsid=4566991598871911068&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahOwSTJYAx4i6uIykCO63vhYKpGKASlSNYdcOXUxDfez7hVt9%2Bi8JwyeY9N2omIvfXnFQNskJ%2BDmaCl5hXM%2Bj%2BM%2F#http://live.hcs.cmvideo.cn:8088/wd-guizhouwssd-600/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225728/index.m3u8
海南卫视,http://192.168.1.1:8888/rtp/239.3.1.45:8304#http://192.168.1.1:8888/rtp/239.3.1.45:8304#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225639/index.m3u8#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/7899627377857656087/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=7899627377857656087&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=7899627377857656087&owchid=ystenlive&owsid=2893391598872296627&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahOyBhz1uF4%2BnMTN8N4AXtqGNBDBf2xtUn5lu0BYCt8FqrA8PukAjkk1AksKO182qux2%2BA144cHzW1ci2ZQpJ%2FEY#http://live.hcs.cmvideo.cn:8088/envivo_x/SD/lvyou/711/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225722/index.m3u8
河北卫视,http://192.168.1.1:8888/rtp/239.3.1.148:8072#http://192.168.1.1:8888/rtp/239.3.1.37:8292#http://192.168.1.1:8888/rtp/239.3.1.148:8072#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225623/index.m3u8#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000017118/1.m3u8?channel-id=ystenlive&Contentid=1000000002000017118&livemode=1&stbId=00000250001B50800001B401420BC069&userToken=&usergroup=&version=1.0&owaccmark=1000000002000017118&owchid=ystenlive&owsid=2218591608442398111&AuthInfo=zmDeINsczUw%2BXOm6icTIplPJYM0PdJZ7nyJeCqAhmgDLFP6HA3GQfH4eWftWoslHvlSyV9FUIlgK2qHju9LRD2XAAWYHSghmnw8VZgbvuV3lyx8t04%2FkC1X%2F76F5o2W9#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000017118/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=1000000002000017118&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=1000000002000017118&owchid=ystenlive&owsid=8926491594664805410&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahPrfMWS2QoORGxzNBq0zfIzyCjdPe77NbunwBlN0keqjR%2FvztOMgBMGYHs1rfVXto%2BnFh7u3Yg2NUk8nhIez53k#http://live.hcs.cmvideo.cn:8088/envivo_v/2018/SD/hebei/1000/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225732/index.m3u8
河南卫视,http://192.168.1.1:8888/rtp/239.3.1.27:8128#http://192.168.1.1:8888/rtp/239.3.1.27:8128#http://223.110.245.157/ott.js.chinamobile.com/PLTV/3/224/3221225815/index.m3u8#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/7304224304099543804/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=7304224304099543804&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=7304224304099543804&owchid=ystenlive&owsid=3929311598872551068&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahM3l76Y%2BoVPIt8Vh84CSyWM3oBiIG0aWdvEjlABRCNVPw6eNkzpofifhqvtCEgDiRJ86LmZWDa8m1GYjV8YmeZB#http://live.hcs.cmvideo.cn:8088/wd-henanwssd-600/index.m3u8?ProgramID=&encrypt=#http://114.116.254.166/proxy/yfy/yfy.php?id=78
黑龙江卫视,http://192.168.1.1:8888/rtp/239.3.1.133:8016#http://192.168.1.1:8888/rtp/239.3.1.28:8196#http://192.168.1.1:8888/rtp/239.3.1.133:8016#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225640/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225658/index.m3u8#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000001925/index.m3u8?stbId=d647d05269ddd10e014b9ce0aacfcca4&channel-id=ystenlive&Contentid=1000000001000001925&authCode=3a&mos=jbjhhzstsl&livemode=1&version=1.0&owaccmark=1000000001000001925&owchid=ystenlive&owsid=5288121598794266693&AuthInfo=OWpsP1jKbbTwgc9o52Q9TcAMFk2Jc5BlXQZA4aSVy13mpKc81lPaQdDAcUBOgd1bMhSI0JGopXxzRFdGyiQWsoQ7aN8wvMaJafs%2B9NpI%2B4A3itNa%2FNG%2BNvyVcOWbpcgr#http://live.hcs.cmvideo.cn:8088/wd-heilongjianghd-1200/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225736/index.m3u8
湖北卫视,http://192.168.1.1:8888/rtp/239.3.1.138:8044#http://192.168.1.1:8888/rtp/239.3.1.33:8136#http://192.168.1.1:8888/rtp/239.3.1.138:8044#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225705/index.m3u8#http://223.110.243.171/PLTV/3/224/3221227211/index.m3u8#http://61.163.111.46/cache.ott.wasulive.itv.cmvideo.cn:80/000000001000/1000000001000010355/index.m3u8?stbId=1cb1f9c8ed5122efa1f77bee9ccf7759&channel-id=ystenlive&Contentid=1000000001000010355&authCode=3a&mos=jbjhhzstsl&livemode=1&version=1.0&owaccmark=1000000001000010355&owchid=ystenlive&owsid=9831191598794377047&AuthInfo=9P1kNacZ67bdm4jTy3GLE9HiTW8JJ05ACbj00gRScmbmpKc81lPaQdDAcUBOgd1b47HAY%2F%2FChOndzZrUdu1L1m0Nh59BQB8E%2B5vSzQv9DRmgw3S266V7mwQS4QZd%2F1vv#http://live.hcs.cmvideo.cn:8088/wd_r2/2018/ocn/hubeiwshd/2000/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225745/index.m3u8
湖南卫视,http://192.168.1.1:8888/rtp/239.3.1.132:8012#http://192.168.1.1:8888/rtp/239.3.1.18:8268#http://192.168.1.1:8888/rtp/239.3.1.132:8012#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225610/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226553/index.m3u8#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000009115/index.m3u8?stbId=07c535ff5ffdb9146c375bbb1dd670c0&channel-id=ystenlive&Contentid=1000000001000009115&authCode=3a&mos=jbjhhzstsl&livemode=1&version=1.0&owaccmark=1000000001000009115&owchid=ystenlive&owsid=7514431598794206647&AuthInfo=AVHYBiui%2Fe4VADsZ%2BJqnOllErE%2FL2hVLcbTrKR3H6BPmpKc81lPaQdDAcUBOgd1bO2WlsA2WvEJRjbvArhL5i24cTddQnImnBqSn0kL8NYUQNxDM4ckiYps2FFJ74%2B6I#http://live.hcs.cmvideo.cn:8088/wd-hunanhd-2500/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225745/index.m3u8
吉林卫视,http://192.168.1.1:8888/rtp/239.3.1.40:8200#http://192.168.1.1:8888/rtp/239.3.1.40:8200#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225637/index.m3u8#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000027730/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=1000000002000027730&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=1000000002000027730&owchid=ystenlive&owsid=2016831598872004636&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahOwSTJYAx4i6uIykCO63vhYX9fPorN3AXOLhB5WnnX2mhDN2yklEZRgsMK6OGxJVcsz7eIIBdEEr0ehj%2B20ZQJj#http://live.hcs.cmvideo.cn:8088/envivo_v/2018/SD/jilin/1000/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225680/index.m3u8
江苏卫视,http://192.168.1.1:8888/rtp/239.3.1.135:8028#http://192.168.1.1:8888/rtp/239.3.1.20:8276#http://192.168.1.1:8888/rtp/239.3.1.135:8028#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226414/index.m3u8#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000004684/index.m3u8?stbId=68b11fea162d807573f9ebfb8ecc68fe&channel-id=ystenlive&Contentid=1000000001000004684&authCode=3a&mos=jbjhhzstsl&livemode=1&version=1.0&owaccmark=1000000001000004684&owchid=ystenlive&owsid=1178021598794540283&AuthInfo=lgFjlRxOLzzJo99rsQN2OQ17%2F7NZVmEqMjp%2FUNSFImfmpKc81lPaQdDAcUBOgd1b0rXyHkioCLfJ7Y2XHtG4nHQyE8aDDD8GvfVtGrkjUUW4Bcp3SEQZ3aoeHTKSp%2F6J#http://live.hcs.cmvideo.cn:8088/wd_r2/cctv/jiangsuhd/2500/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225743/index.m3u8
江西卫视,http://192.168.1.1:8888/rtp/239.3.1.30:8280#http://192.168.1.1:8888/rtp/239.3.1.30:8280#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225615/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226557/index.m3u8#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000013731/index.m3u8?stbId=5dbfcb22f462c3974f942fc3d71da2dc&channel-id=ystenlive&Contentid=1000000001000013731&authCode=3a&mos=jbjhhzstsl&livemode=1&version=1.0&owaccmark=1000000001000013731&owchid=ystenlive&owsid=7478251598794902832&AuthInfo=zYkQ1G06Zy4i8eQT6alsggPZQE%2BW5hQrokSX%2FcQE55zmpKc81lPaQdDAcUBOgd1b%2B8Jc9TfHAKHOLuai2V%2F4VZIbkJSYR5p5Zq7IM2DvS6MVS%2FQHuOj9K%2BUorpxzCQKQ#http://live.hcs.cmvideo.cn:8088/migu/kailu/jxwshd/51/20190820/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225746/index.m3u8
金鹰纪实,http://61.163.111.46/cache.ott.hnbblive.itv.cmvideo.cn:80/000000001000/5745820929742960159/index.m3u8?stbId=b46e09c1b7970a800b84aa39a1a69080&channel-id=hnbblive&Contentid=5745820929742960159&mos=jbjhhzstsl&livemode=1&version=1.0&owaccmark=5745820929742960159&owchid=hnbblive&owsid=4416381591335890677&AuthInfo=4eFr0UkamCDdxiWejC7Dk6XepnTLcucuO2i3snnBimXHl8dsLfo2y6%2FdvnhxKSqRqRFLNrOuj%2FFOAdfQBlp2zoIL8zbx%2F80cvV83K12BOGacraKsxyTXRXa4zKo44Gmn
金鹰卡通,http://192.168.1.1:8888/rtp/239.3.1.51:9252
康巴卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8
辽宁卫视,http://192.168.1.1:8888/rtp/239.3.1.210:8056#http://192.168.1.1:8888/rtp/239.3.1.24:8116#http://192.168.1.1:8888/rtp/239.3.1.210:8056#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225619/index.m3u8#http://223.110.245.145/ott.js.chinamobile.com/PLTV/3/224/3221227410/index.m3u8#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000024033/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=1000000002000024033&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=1000000002000024033&owchid=ystenlive&owsid=2403151598798929722&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahOwSTJYAx4i6uIykCO63vhYXTymWxulaYvqyWt3B8SSgdjywxFvNY%2Bb8u6FHZGUtEhMzYbRu5X9zACp%2FXWNsBST#http://live.hcs.cmvideo.cn:8088/wd_r2/2018/ocn/liaoningwshd/2000/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225735/index.m3u8
龙江卫视,http://112.17.40.140/PLTV/88888888/224/3221226555/index.m3u8
密云电视台,http://192.168.1.1:8888/rtp/239.3.1.154:8001
南方卫视,http://192.168.1.1:8888/rtp/239.3.1.161:8001#http://192.168.1.1:8888/rtp/239.3.1.161:8001#http://223.110.247.161:6610/gitv/live1/G_NANFANG/G_NANFANG#http://223.110.245.153/ott.js.chinamobile.com/PLTV/3/224/3221227005/index.m3u8#http://live.hcs.cmvideo.cn:8088/wd_r3/2018/nfmedia/nfws/1000/index.m3u8?ProgramID=&encrypt=
内蒙古卫视,http://192.168.1.1:8888/rtp/239.3.1.43:8176#http://192.168.1.1:8888/rtp/239.3.1.43:8176#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225634/index.m3u8#http://223.110.245.161/ott.js.chinamobile.com/PLTV/3/224/3221225836/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225667/index.m3u8#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000014080/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=1000000002000014080&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=1000000002000014080&owchid=ystenlive&owsid=9389011598872635054&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahOwSTJYAx4i6uIykCO63vhYliYV9bxt6HEUepojcVaVlpiGvUJhJ7WUUfpeXf56LUi4nyfQh%2Bw53KfXUQHYqSCe#http://live.hcs.cmvideo.cn:8088/envivo_w/2018/SD/neimeng/1000/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225667/index.m3u8
宁夏卫视,http://192.168.1.1:8888/rtp/239.3.1.46:8124#http://192.168.1.1:8888/rtp/239.3.1.46:8124#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8#http://223.110.245.151/ott.js.chinamobile.com/PLTV/3/224/3221225842/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225726/index.m3u8#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000031451/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=1000000002000031451&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=1000000002000031451&owchid=ystenlive&owsid=3090121598872827206&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahOwSTJYAx4i6uIykCO63vhYZ4uylhyVDhcsXJzsUgE1UPEHZv0JaJ3QIr60SWnNGzA5Z3MQ8i7qbk1mg%2FZurtor#http://live.hcs.cmvideo.cn:8088/envivo_x/2018/SD/ningxia/1000/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225726/index.m3u8
农林卫视,http://223.110.247.161:6610/gitv/live1/G_NONGLIN/G_NONGLIN
青海卫视,http://192.168.1.1:8888/rtp/239.3.1.44:8184#http://192.168.1.1:8888/rtp/239.3.1.44:8184#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8#http://39.134.185.234/PLTV/88888888/224/3221226191/index.m3u8#http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=206&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000013359/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=1000000002000013359&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=1000000002000013359&owchid=ystenlive&owsid=6371571598872355891&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahOwSTJYAx4i6uIykCO63vhYOa%2Fb3Vyb9frM4Jwa4Hnr8SZE2tmDsF9aoYaWCtoGh%2FI%2BVYlOelvV2c2qCfISsBTz#http://live.hcs.cmvideo.cn:8088/envivo_w/2018/SD/qinghai/1000/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225727/index.m3u8
三沙卫视,http://192.168.1.1:8888/rtp/239.3.1.155:4120#http://192.168.1.1:8888/rtp/239.3.1.155:4120
厦门卫视,http://192.168.1.1:8888/rtp/239.3.1.143:4120#http://192.168.1.1:8888/rtp/239.3.1.143:4120#http://112.50.243.8/PLTV/88888888/224/3221226781/3.m3u8
山东教育,http://192.168.1.1:8888/rtp/239.3.1.52:4120
山东教育卫视,http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/7341476808603780321/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=7341476808603780321&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=7341476808603780321&owchid=ystenlive&owsid=7338631598872694658&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahOKokiKYajbF2HvOJAP4xUQbnFOcWjRR%2BQh%2Bc1ogJO9LEPn72bwcO0qhjDN%2F18zC5wx7NpC18755ubbNToGfMnV
山东卫视,http://192.168.1.1:8888/rtp/239.3.1.209:8052#http://192.168.1.1:8888/rtp/239.3.1.25:8148#http://192.168.1.1:8888/rtp/239.3.1.209:8052#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225737/index.m3u8#http://121.18.168.149/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000012807/1.m3u8?channel-id=ystenlive&Contentid=1000000001000012807&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=bd8bb70bdb2b54bd84b587dffa024f7621vv&usergroup=g21077200000&version=1.0&owaccmark=1000000001000012807&owchid=ystenlive&owsid=1106497909461291586&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE7AORAoVDZDWbFnJ0sXJEaR3cBsIsjm7UHdGO3a4NjD1C4TiYtYt%2by66pvMI%2bkz57DAkgjzetftIzpJRR8RWa0K#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000012807/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=1000000001000012807&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=1000000001000012807&owchid=ystenlive&owsid=8423691598797462543&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahOwSTJYAx4i6uIykCO63vhYZmRE1p8tiUMapM%2B1jZBTNiPB%2FeCmGwwXonHo8p%2FAffLpc1Nsn%2Ff6AFanMd5tIEuD#http://39.134.115.163:8080/PLTV/88888910/224/3221225738/index.m3u8
山西卫视,http://192.168.1.1:8888/rtp/239.3.1.42:8172#http://192.168.1.1:8888/rtp/239.3.1.42:8172#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225624/index.m3u8#http://223.110.247.161:6610/gitv/live1/SXWS/SXWS#http://112.50.243.8/PLTV/88888888/224/3221225839/1.m3u8#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000021220/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=1000000002000021220&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=1000000002000021220&owchid=ystenlive&owsid=1241401598872484011&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahOwSTJYAx4i6uIykCO63vhY5zFsokxWt5z1FB%2FykZ86Y9V0slGX6ZvWhnpM1FFSun2ik95A88X7nElQ4c%2FJoS95#http://live.hcs.cmvideo.cn:8088/envivo_w/2018/SD/shanxi/1000/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225730/index.m3u8
陕西卫视,http://192.168.1.1:8888/rtp/239.3.1.41:8140#http://192.168.1.1:8888/rtp/239.3.1.41:8140#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225625/index.m3u8#http://223.110.247.161:6610/gitv/live1/G_SHANXI/G_SHANXI#http://112.17.40.140/PLTV/88888888/224/3221226177/index.m3u8#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000007495/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=1000000002000007495&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=1000000002000007495&owchid=ystenlive&owsid=8598791598872227212&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahOwSTJYAx4i6uIykCO63vhYSZoSZ7e8DdzHJ3qYOlZY0CkSv7W5%2FaZI6Ql%2F1asZFzkWwwmZ%2FEdEHXRy3ycMrJ9i#http://live.hcs.cmvideo.cn:8088/envivo_w/2018/SD/shan3xi/1000/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225729/index.m3u8
